x,y
6.64,10.45
8.41,18.51
-2.70,4.75
-9.91,-7.98
5.17,11.55
6.12,13.25
-6.50,-4.16
-4.32,1.90
-8.41,-4.61
4.47,6.27
-2.50,0.63
1.76,6.99
3.91,10.89
-4.68,1.12
-4.40,-3.35
-2.99,-5.78
7.72,13.61
0.89,3.63
-6.18,-4.42
8.68,19.56
-6.96,-3.78
2.49,1.74
5.69,10.61
-4.18,-1.35
8.23,12.45
-5.76,-10.75
7.02,18.06
-0.92,1.64
-3.44,0.73
-9.90,-8.79
9.29,21.58
8.97,20.87
-0.88,5.67
7.03,19.01
-1.48,-1.00
-7.08,-5.70
-7.12,-8.63
4.80,7.78
-4.45,0.90
3.82,9.62
-5.07,-5.00
8.27,5.69
5.69,9.40
-5.16,-6.19
1.13,5.09
3.56,13.97
9.44,17.43
4.56,9.57
0.58,1.72
7.58,14.29
9.22,21.44
1.54,7.13
1.96,8.82
-6.53,-6.73
6.06,11.80
-0.59,4.09
-7.16,-0.21
-5.42,-4.45
-5.56,-0.83
-6.21,-1.11
-8.69,-8.64
3.69,6.93
3.68,9.04
-7.65,-11.93
-9.96,-15.57
1.39,6.04
1.96,12.42
3.33,11.19
-6.63,-1.78
1.65,1.95
5.89,8.88
-6.91,-8.04
5.69,10.22
-7.13,-9.18
1.70,-0.00
9.62,18.62
7.35,15.95
8.54,16.77
9.87,16.12
7.91,13.58
-8.97,-16.30
-5.39,-4.04
4.27,3.46
-8.03,-3.57
-2.69,-2.82
8.79,17.74
4.81,12.39
-9.42,-5.77
-1.71,2.59
6.54,11.23
2.02,11.54
-0.25,3.62
-7.45,-11.67
7.54,17.54
9.48,23.19
-0.50,6.56
0.61,7.85
-3.55,0.89
9.77,14.19
2.62,5.09
-7.44,-13.19
9.65,20.96
4.91,9.37
-7.33,-11.43
7.83,18.01
-8.38,-5.35
0.24,1.03
-0.69,1.11
3.58,12.52
5.04,16.38
6.78,16.73
5.72,14.76
-3.64,-2.81
0.37,4.02
-8.66,-8.43
5.96,13.80
2.52,8.18
-9.43,-9.89
1.87,3.81
-6.95,-10.12
-6.94,-6.35
1.93,8.39
6.95,16.53
9.63,16.62
2.96,9.88
-3.48,-0.03
0.98,7.37
-9.77,-9.80
-4.21,-2.49
-5.97,-9.73
-7.72,-4.68
5.23,9.73
4.32,8.29
-4.74,-3.53
1.37,0.79
-8.72,-5.26
-7.13,-11.94
1.04,9.77
2.88,7.82
2.66,1.93
3.25,10.25
-9.25,-10.32
4.02,13.47
2.52,6.14
2.36,5.27
6.04,11.89
1.38,4.81
2.65,10.69
9.73,17.74
7.75,10.17
3.14,11.24
-0.28,2.93
-7.17,-5.41
-6.70,-10.67
9.42,14.52
-5.43,-3.55
-2.92,5.04
-9.20,-4.62
4.77,6.69
0.25,2.81
-6.69,-10.58
7.02,9.70
-2.09,2.83
-9.13,-16.74
7.41,10.97
-8.75,-12.51
-9.89,-23.28
-6.54,-6.09
6.29,15.20
-6.44,-12.48
-4.26,-3.77
-9.62,-10.19
3.37,9.16
-1.74,2.11
-9.81,-14.91
5.14,7.07
8.17,11.35
2.76,7.40
6.96,15.15
4.17,10.47
8.15,13.05
9.21,16.92
-2.26,-2.84
-1.11,3.95
5.88,9.00
3.16,5.28
4.26,9.51
2.56,4.68
1.15,3.78
-6.69,-6.85
3.76,7.24
2.09,4.87
-0.27,0.87
-9.70,-10.43
8.72,12.71
5.47,16.95
0.46,5.07
6.45,12.50
-6.40,-4.80
-5.41,-6.17
7.57,16.65
6.79,10.49
4.62,15.96
-4.56,2.40
5.95,5.91
-5.53,-9.30
-3.52,0.49
-9.61,-12.91
0.73,10.71
-9.65,-10.33
6.01,9.76
2.27,2.91
-3.94,-5.48
5.07,8.86
0.78,1.49
6.15,15.09
1.77,6.90
-3.20,-0.64
-0.19,6.85
-0.50,2.32
-4.80,0.51
-1.63,2.14
6.81,8.19
7.72,13.86
-0.36,0.36
5.33,9.48
6.38,13.09
8.61,17.72
7.22,18.44
-8.05,-5.12
-0.44,4.09
-5.89,-3.56
-0.65,-0.37
-2.28,-1.28
-8.28,-12.95
-0.27,-1.91
-5.50,-5.80
-4.27,-4.86
-6.12,-2.79
-6.96,-9.81
-8.86,-8.39
0.40,1.08
-6.08,-6.72
1.85,11.88
-7.27,-6.54
5.31,14.51
-2.49,0.43
3.84,12.30
-4.83,0.15
5.68,11.95
1.44,2.79
6.60,20.04
6.48,19.68
1.82,5.42
7.68,11.50
-6.29,-4.44
-4.37,-8.37
8.71,16.10
-5.89,-5.36
-1.57,0.40
7.62,24.49
-8.37,-3.79
2.88,11.59
-4.52,-4.00
3.67,7.79
3.85,13.86
-1.06,8.55
9.69,13.58
-1.19,3.43
9.91,20.79
9.81,26.07
-8.55,-13.15
1.90,1.04
-6.24,-4.63
-4.36,0.09
-6.18,-9.38
-1.80,4.07
-3.47,2.81
8.07,17.54
7.73,11.86
9.71,23.05
4.16,11.80
5.82,5.91
0.69,2.32
-9.83,-11.56
7.55,11.47
-4.82,0.42
-5.76,-5.96
6.26,11.23
-8.79,-11.29
6.58,15.81
2.98,5.57
9.25,18.58
8.94,9.28
-6.79,-14.54
-0.86,-0.05
2.69,6.56
6.48,14.20
-8.05,-8.90
-8.82,-4.32
3.65,9.03
-2.36,-3.58
-3.16,-3.59
8.39,11.48
-6.31,-7.06
6.55,13.70
-4.46,-3.41
-8.00,-5.14
-8.04,-11.02
-8.23,1.93
9.57,9.34
0.33,4.42
-7.69,-7.05
-0.51,1.66
5.61,14.89
2.32,5.54
8.66,13.82
9.83,21.26
-0.59,5.25
-2.38,-3.93
3.31,10.40
-4.26,-8.36
9.43,20.73
4.29,6.85
-2.09,-4.63
3.59,0.15
-1.88,-5.33
5.27,12.95
8.38,14.02
-2.22,-0.66
-0.58,-0.98
-4.84,-7.66
-3.97,-7.42
3.78,10.43
3.60,10.72
-4.10,2.22
-5.60,-5.08
-3.51,-3.65
9.20,18.59
8.12,15.61
0.61,3.46
-9.31,-11.67
8.17,19.18
2.51,7.77
0.96,5.68
-4.04,-1.32
7.79,17.51
0.40,2.96
3.35,6.55
-0.87,0.38
0.91,3.66
9.96,24.14
-7.51,-12.69
-8.55,-8.23
-7.83,-5.47
-2.82,2.20
-8.21,-9.05
-3.92,-1.72
1.60,-1.06
-1.10,3.15
0.90,2.99
-6.89,-10.02
-3.68,-3.47
8.51,11.28
-9.44,-10.00
8.70,16.98
-4.53,-7.55
6.77,14.37
6.26,7.68
-9.08,-8.79
-7.19,-13.73
-7.91,-9.13
-5.80,-2.79
-4.78,-2.41
8.57,17.40
6.91,13.57
9.88,12.83
5.43,10.02
5.58,16.53
-2.19,4.91
9.79,22.70
-8.80,-7.88
-5.78,-0.73
-6.96,-10.74
-5.23,-2.78
9.66,18.65
-1.08,6.33
-3.90,-3.53
2.30,6.16
-4.74,-6.40
1.13,5.56
8.79,18.43
-5.32,-9.11
-6.70,-4.33
-5.00,-2.77
5.60,12.76
-1.49,-1.22
-1.84,5.08
-1.26,5.04
5.43,8.88
0.85,-0.57
4.16,11.29
-8.04,-4.48
2.40,0.97
9.74,17.16
6.41,7.18
5.96,13.92
-0.71,1.87
4.55,7.39
3.33,2.31
5.39,10.21
2.65,2.95
2.30,8.19
6.26,10.95
4.78,7.03
5.40,10.82
-2.11,-0.91
-4.07,-0.15
-9.60,-11.95
-1.94,-1.70
4.23,6.98
-0.44,-0.78
-5.47,-4.72
5.14,11.85
1.20,7.31
6.61,5.82
9.19,17.97
-1.39,1.43
3.41,9.38
-4.01,1.69
-7.07,-14.92
-3.40,-1.02
-0.73,4.12
-2.38,-4.25
-4.09,-1.68
1.25,5.08
1.96,9.79
-4.43,-4.00
3.19,8.05
5.74,12.13
-8.70,-9.26
-6.85,-8.96
-4.22,-5.23
-7.48,-10.11
-6.43,-5.46
9.56,21.36
6.61,10.73
8.08,15.47
-4.89,3.93
5.93,10.00
-2.89,-6.71
5.64,12.71
1.54,8.74
-6.87,-13.94
-0.40,2.19
-5.94,-6.10
-1.65,7.65
8.11,23.21
3.44,2.84
-2.18,2.69
-2.58,5.54
0.68,3.47
1.99,1.95
-1.20,4.81
-9.88,-7.94
-4.90,-0.12
-3.61,-1.99
3.39,10.55
-5.67,-4.93
2.08,8.36
4.01,9.67
0.17,-1.49
-8.52,-10.67
4.93,9.34
5.46,15.32
1.73,5.93
3.77,7.63
3.44,9.47
-6.06,-8.75
9.59,21.68
5.40,12.14
-3.10,-3.47
-4.78,-12.74
-3.05,-2.63
-1.58,0.67
-9.93,-10.96
-4.97,-0.23
0.64,-0.06
-1.13,3.31
8.99,19.02
7.44,16.63
-5.73,-11.40
3.70,9.38
9.34,18.16
-6.50,-3.85
-8.96,-10.86
-5.68,-7.85
-4.91,-6.65
-6.54,-7.14
-2.29,4.12
-7.26,-2.14
0.17,2.12
8.89,20.51
-5.81,-10.26
6.50,17.22
-7.50,-12.20
-8.76,-7.11
-2.78,-2.06
-5.44,-5.90
2.01,6.53
5.90,9.09
-2.70,-6.88
-2.26,4.24
-0.99,-0.16
0.10,1.50
2.37,2.09
2.70,5.57
-0.30,3.59
7.41,17.22
-0.11,7.19
3.30,6.81
1.52,6.00
5.00,10.90
3.29,4.48
5.95,10.01
-2.12,-0.61
-7.41,-12.49
1.75,4.96
-1.35,-2.97
-7.88,-12.01
5.51,17.24
-3.50,-0.97
1.05,2.66
-8.76,-9.12
0.61,-0.97
-4.53,-6.52
9.09,17.70
6.88,11.25
7.30,11.24
0.95,5.39
-6.53,-10.49
-2.22,-2.39
9.14,16.67
-9.19,-5.44
-6.47,-4.94
-1.89,1.77
5.82,11.20
-2.95,-3.42
8.24,16.08
8.98,20.32
0.54,2.31
-6.19,-1.82
0.89,2.90
8.98,19.10
5.20,5.83
4.18,8.62
7.70,15.28
-1.46,2.71
-5.20,-4.93
7.12,10.99
-8.48,-9.24
-3.87,-5.56
8.55,20.52
-0.35,3.24
-8.85,-5.33
-6.35,-3.76
-5.37,-2.05
-6.43,-8.56
6.29,7.34
-4.70,-5.83
3.94,4.80
-1.74,-2.51
-4.43,-2.17
-8.77,-11.19
6.25,6.23
7.06,10.63
-4.16,-3.06
-6.34,-7.30
9.15,24.07
-5.92,-11.12
-2.69,-1.56
-2.28,-0.52
6.65,15.92
-3.20,-7.46
-3.72,2.38
-3.61,3.71
-7.26,-7.92
-5.78,-4.07
4.81,7.95
7.36,15.64
8.02,15.53
9.97,17.68
7.99,12.40
5.83,6.51
-4.86,-5.93
3.43,1.90
-6.55,1.25
7.23,9.56
1.50,3.36
-9.56,-12.92
-6.74,-9.25
6.39,17.96
9.03,12.69
7.70,17.18
3.85,7.70
9.28,14.95
-7.74,-7.71
9.39,21.64
-1.86,-2.05
-0.56,10.12
-2.40,0.62
9.07,19.70
-6.47,-6.79
1.52,13.32
-5.89,-3.00
7.00,15.96
6.98,6.41
-6.33,-8.45
-9.45,-13.56
7.91,13.04
7.47,9.74
6.97,11.30
2.96,13.30
5.90,15.61
9.04,15.24
1.83,7.63
6.47,16.17
-4.91,-6.18
-7.35,-3.86
4.53,7.72
9.49,14.94
3.32,10.83
0.01,3.17
-4.45,2.79
-8.73,-9.68
5.38,11.31
-9.29,-16.46
9.12,11.77
8.80,14.27
-1.37,0.32
-3.60,-1.93
0.82,6.66
-0.53,7.28
-9.43,-11.75
6.25,18.10
1.60,1.75
6.90,15.54
7.40,18.45
-1.77,1.73
3.27,11.97
7.28,11.34
-1.63,-2.16
-7.16,-1.80
2.69,6.17
1.70,7.09
4.44,13.60
-9.01,-6.23
4.06,5.54
9.05,18.24
2.18,5.60
-9.63,-14.96
1.38,3.19
-3.37,-6.60
-9.45,-7.26
5.07,6.68
-2.77,0.62
8.25,14.71
-9.11,-5.00
-6.81,-8.92
-6.70,-9.11
3.54,14.34
-7.57,-6.92
9.63,15.46
-1.41,-1.25
-9.98,-17.20
9.96,19.06
-2.26,0.38
8.76,17.52
-1.61,0.79
2.38,3.85
7.30,15.36
-4.14,-3.22
7.29,9.02
9.44,19.76
-3.22,-0.53
-1.40,-0.97
-4.85,-6.00
-0.05,3.72
1.71,0.45
9.48,13.55
-0.44,8.24
-1.79,1.49
5.93,15.60
0.53,5.64
-0.87,2.13
9.51,12.27
5.03,12.93
6.26,12.10
3.07,8.71
-1.74,-1.50
5.58,13.57
5.83,5.66
-8.39,-8.48
-2.97,-3.55
-1.14,2.24
-8.71,-10.35
-9.55,-5.76
-7.60,-7.02
-8.24,-4.50
-9.85,-11.46
-5.41,-2.50
-9.51,-22.68
8.66,16.04
6.33,13.61
0.24,3.70
-5.15,-4.08
4.95,8.65
6.27,14.55
9.65,13.11
6.47,17.66
-3.75,-0.98
3.26,12.18
1.19,1.41
-8.29,-15.96
-9.92,-10.36
2.41,6.61
7.53,14.47
2.18,2.88
-2.39,5.09
-1.31,-1.06
-2.76,-3.75
2.91,5.61
6.62,15.79
0.72,0.76
0.85,4.72
2.38,11.31
-1.46,-1.87
9.27,18.52
-3.94,-4.20
5.26,8.90
3.53,10.34
5.10,9.68
-2.46,1.83
-5.63,-7.38
-1.87,-0.20
3.48,9.75
8.41,22.57
2.12,7.85
-8.03,-10.30
-9.89,-10.35
-3.47,-4.11
7.21,15.34
0.45,5.96
-4.41,-1.61
0.61,2.97
3.77,6.85
-4.53,-1.94
6.02,12.96
-2.94,-3.29
3.64,14.12
7.63,16.45
-9.41,-9.41
4.16,8.08
-5.22,-7.34
-9.97,-6.83
5.73,11.40
-0.70,1.74
-0.90,0.80
-9.90,-13.77
2.09,7.48
-5.72,-9.07
-1.24,-0.01
8.73,15.72
-4.21,-2.79
8.01,18.90
-7.39,-5.81
9.77,17.93
3.20,2.48
2.04,5.21
-6.52,-8.12
0.86,5.17
-9.54,-12.13
-6.60,-12.06
-1.95,-3.47
-2.24,1.68
-9.90,-10.62
-8.09,-2.83
-6.09,-3.47
-5.60,-2.75
4.17,14.32
9.41,16.82
0.99,8.88
5.78,6.97
2.50,6.74
1.78,6.97
4.48,10.30
-3.87,-6.19
-9.74,-12.91
1.84,5.17
5.28,11.28
-9.76,-10.35
4.66,11.67
-2.56,-5.24
6.31,4.11
6.81,7.89
-5.40,0.25
4.23,9.95
-5.25,-2.88
-2.80,0.05
3.94,10.04
-6.84,-11.39
-7.45,-4.56
5.35,12.31
8.04,16.85
-1.76,-2.38
-7.30,-5.33
-6.79,-16.09
7.87,9.72
-1.00,-4.04
5.95,5.73
-1.41,4.03
-5.05,-2.21
-5.80,-1.32
-1.62,4.92
5.91,5.89
-8.65,-11.81
7.56,7.70
3.63,10.23
9.45,8.43
8.92,12.31
8.02,7.29
1.39,1.99
5.93,11.53
7.77,14.64
3.10,10.29
7.33,19.19
-3.87,-3.95
2.08,5.82
-2.13,2.15
8.75,17.65
0.38,1.44
-5.93,-6.16
-8.18,-15.73
-2.88,-1.03
-2.76,-5.97
9.92,17.13
-6.69,-6.99
6.78,9.32
-3.22,-7.34
9.26,16.36
-0.98,3.49
-5.06,-4.70
0.44,5.69
3.06,6.30
-3.75,-3.12
-1.42,-2.70
8.86,15.55
-5.73,-4.90
-0.32,4.18
2.05,1.89
-2.11,-4.67
7.10,16.59
-8.17,-11.49
7.75,20.11
-6.55,-12.15
7.21,13.38
7.41,17.83
-9.16,-10.57
-5.94,-4.17
4.20,8.87
8.19,13.51
2.66,7.09
8.88,12.62
9.48,20.44
-6.69,-9.36
1.93,4.06
-8.27,-4.74
0.67,5.32
-3.40,-3.69
8.18,17.60
5.46,15.28
8.43,14.49
6.96,14.11
4.35,8.45
-8.53,-8.47
-7.49,-8.37
0.20,0.88
2.50,12.68
-6.84,-9.58
9.15,14.34
-9.49,-5.59
8.40,17.68
4.15,10.00
-7.53,-8.77
-2.35,3.12
3.70,7.42
-0.87,0.07
8.77,17.17
7.07,14.17
-8.70,-7.02
-2.99,-2.76
-9.94,-19.79
6.61,11.39
4.50,9.59
-2.66,0.25
5.54,4.38
9.44,23.81
8.12,6.95
0.19,4.90
-0.56,1.81
5.12,13.21
7.64,15.76
4.05,9.09
1.40,8.50
-9.94,-14.57
6.59,14.70
1.67,6.64
0.81,6.19
4.04,5.13
-2.52,-0.36
3.96,5.68
5.17,13.72
9.87,17.72
-7.11,-9.66
-5.91,-8.20
-2.00,-0.38
-0.42,1.44
2.90,8.93
-4.22,-3.30
-6.30,-10.91
-6.49,-5.87
7.93,15.69
8.55,23.18
5.81,8.70
-1.36,-1.84
-2.45,-0.45
3.41,7.78
-6.75,-9.37
4.08,17.12
-3.84,-0.98
8.76,17.03
7.14,15.61
-9.16,-12.74
-3.21,-1.68
-1.64,-3.64
-9.41,-11.21
6.02,14.63
1.38,6.13
-9.04,-10.80
8.87,14.63
2.81,12.48
-8.17,-13.48
-1.63,1.85
1.07,4.28
9.17,15.37
7.91,17.31
5.53,13.28
-5.03,-8.69
-2.90,3.97
-0.38,4.92
6.62,13.19
-9.88,-13.26
-6.82,-7.25
-5.96,-3.96
-9.28,-16.34
7.88,13.99
-5.12,-4.32
-1.92,1.11
-7.79,-13.19
-2.97,-1.95
-4.16,0.13
-7.14,-6.10
4.05,12.19
0.60,1.25
-4.39,0.23
1.33,6.76
2.56,4.22
5.10,9.05
-8.00,-3.00
4.63,8.37
4.68,11.63
-5.90,-3.62
2.89,10.18
1.92,4.06
-8.72,-6.49
1.69,10.00
-4.28,-3.74
1.72,4.71
-3.40,0.20
2.60,-1.35
8.43,17.25
1.98,13.42
-1.36,-0.93
-9.70,-10.62
5.02,6.19
-0.03,4.48
9.70,15.06
8.62,7.45
6.70,17.38
2.66,5.61
5.98,13.25
4.48,8.99
-4.62,-9.84
3.05,12.01
1.44,3.16
2.35,11.25
-0.89,0.51
4.99,8.13
-9.07,-10.17
4.27,11.28
-0.33,0.61
7.82,16.88
2.11,3.00
8.40,19.09
3.15,6.44
7.36,10.04
2.94,7.42
-7.93,-11.69
-7.76,-12.40
9.42,11.14
3.88,5.21
1.41,-0.25
-2.08,2.23
7.60,5.85
7.34,13.86
-9.76,-18.35
-4.09,-2.38
8.00,14.17
6.52,13.80
-9.19,-14.27
-4.25,-3.98
-7.82,-3.08
-8.03,-7.09
9.56,16.23
-4.73,-1.18
-3.53,-1.07
6.53,12.48
1.55,3.15
-1.45,3.16
-4.33,-5.99
3.22,2.45
3.18,6.09
-0.37,-0.53
-3.00,-0.68
-2.74,1.15
-6.35,-7.79
3.60,6.84
3.80,4.39
3.15,1.65
2.95,10.54
8.80,22.09
-7.12,-9.99
-0.99,4.88
4.19,9.30
9.73,23.82
4.84,7.74
8.29,15.00
-1.82,4.10
1.43,4.76
4.90,9.39
2.07,12.74
6.85,8.91
-5.31,-8.93
6.59,12.86
-8.64,-9.07
0.49,8.74
6.99,9.20
-8.62,-10.71
-4.04,1.13
0.94,0.29
2.17,9.07
-6.37,-5.92
-6.26,-1.76
-0.08,8.73
-3.38,0.46
-3.79,-6.80
7.28,13.56
-9.54,-12.01
-7.61,-8.74
6.08,9.67
1.55,12.52
0.68,-1.86
-0.77,7.80
0.28,4.33
-7.99,-5.56
-2.06,1.54
-6.90,-5.80
2.39,9.46
-7.53,-6.65
2.98,4.46
0.23,2.91
2.11,3.88
0.15,8.07
-8.47,-7.97
-3.15,-1.16
6.77,8.53
9.82,15.17
-8.89,-15.75
-9.18,-14.19
7.98,14.40
-4.12,-8.56
-3.09,-1.15
-8.33,-10.56
5.17,6.15
-6.40,-7.72
-1.16,1.80
4.93,15.99
-7.29,-10.90
-6.15,-5.42
-7.12,-3.67
-7.61,-12.06
0.00,2.96
3.25,7.99
-3.23,-2.10
0.22,0.64
-0.35,2.90
5.21,10.99
-0.11,7.93
-2.67,-1.27
-5.82,-4.58
-6.01,-5.49
4.42,7.65
2.76,9.90
6.55,15.01
-7.13,-15.16
-8.38,-8.71
2.81,8.08
6.48,7.38
-9.67,-10.02
-8.36,-9.62
4.73,6.15
1.40,7.13
-1.17,-1.00
4.58,7.37
-6.55,0.16
5.31,14.52
9.07,13.54
4.23,12.09
-4.40,-7.74
3.58,9.51
3.92,6.74
-3.76,-1.61
7.40,16.08
0.13,4.15
-3.26,-3.53
-4.42,-5.27
-2.60,-0.52
0.64,3.82
6.72,7.69
4.89,12.36
3.35,10.84
-0.23,0.55
5.56,15.89
-9.16,-14.26
-6.49,-2.73
-2.35,-2.77
9.90,19.73
-6.19,-6.12
9.21,16.88
1.67,6.50
-0.10,2.74
-3.95,-4.01
-6.38,-7.48
-1.02,-0.09
-8.46,-11.46
4.81,14.20
1.05,2.03
-2.08,-5.34
-7.02,-8.33
1.06,11.12
-9.14,-15.45
5.68,7.08
-8.29,-8.14
-9.69,-3.91
3.49,5.71
3.71,11.91
-9.78,-8.10
4.21,9.49
3.99,10.39
-2.98,0.57
-5.46,-4.82
5.86,12.25
-6.81,-12.63
-1.13,1.23
-7.66,-13.83
9.29,15.39
-2.95,-4.44
9.23,24.68
6.49,20.48
9.21,18.93
7.32,10.21
0.19,0.60
-3.82,-2.12
-6.59,-8.47
-7.67,-4.01
-7.67,-13.23
-0.23,2.71
-1.26,-2.08
-8.57,-18.96
8.39,17.33
7.07,15.04
3.82,9.99
-4.03,1.46
2.16,7.28
-8.77,-12.05
-7.54,-4.09
1.55,0.35
-7.81,-3.04
-9.59,-15.95
-5.51,-10.05
9.88,21.29
-4.08,-7.37
-3.17,1.44
-7.86,-3.60
8.77,13.81
-2.28,-0.33
6.53,12.02
9.10,16.11
3.19,7.87
6.76,13.18
-8.14,-15.13
5.72,5.93
-4.66,-9.24
2.71,7.42
-3.38,-3.16
-0.86,4.46
8.60,20.59
5.24,7.02
-3.86,-1.20
9.81,24.31
-7.22,-12.00
3.12,8.85
8.89,12.66
2.07,2.49
-8.23,-10.43
4.34,12.04
-1.95,-2.49
-0.64,-2.89
5.23,11.25
4.28,5.88
-8.84,-13.76
8.35,20.99
2.09,4.70
-6.95,-4.29
-7.10,-11.17
-6.69,-5.89
-7.61,-10.24
8.49,14.79
8.78,15.16
1.24,5.54
-1.01,1.12
-4.78,-5.48
-2.86,2.11
1.55,4.99
-1.72,-1.19
-9.44,-10.77
8.16,19.41
-4.61,-7.86
5.53,13.19
0.99,7.31
0.36,-1.09
-9.52,-12.68
-9.53,-17.16
9.54,23.06
3.97,9.77
-3.80,-4.39
3.79,8.85
1.17,5.89
7.68,11.04
-6.35,-3.67
1.03,9.31
1.38,2.46
-0.86,-2.00
6.05,6.78
5.98,10.49
-6.39,-14.57
6.94,18.15
8.97,20.42
-2.66,1.05
-4.51,-7.09
6.60,14.80
5.86,8.20
7.74,14.79
-0.10,1.26
6.35,9.34
6.10,11.59
7.87,17.24
8.88,12.54
-5.25,-8.78
5.82,4.04
-8.53,-8.44
1.74,8.38
8.47,21.09
0.15,7.57
7.93,10.32
-1.65,2.28
-0.99,1.71
-5.64,-2.28
6.15,16.00
-7.41,-12.59
2.78,6.59
-5.52,-9.57
2.68,6.02
-3.55,-5.97
5.31,13.90
-7.11,-5.23
-4.59,-4.01
-8.66,-13.09
4.02,7.86
-0.66,4.61
-1.71,2.13
-3.80,0.52
3.22,11.06
-7.77,-11.24
1.03,2.18
6.76,14.41
2.37,9.50
-1.70,5.91
1.30,7.83
-2.59,-3.17
5.94,13.93
-9.91,-6.17
-3.12,-1.67
0.81,3.52
3.45,3.38
-8.53,-4.51
-9.07,-4.54
4.44,10.28
9.07,15.94
-7.82,-4.46
-5.50,-6.52
1.10,8.47
5.65,11.94
-0.92,-2.87
-6.10,-11.01
8.00,13.07
2.21,7.06
-4.62,-2.01
2.01,-0.70
9.38,19.61
7.97,9.43
6.49,13.23
-3.19,-4.63
-1.20,-2.70
-9.25,-6.35
-8.17,-13.53
-2.52,2.46
-0.62,6.38
1.77,4.35
-9.19,-4.17
6.35,9.12
-8.76,-0.95
1.03,10.23
9.71,11.92
6.83,12.05
0.65,1.71
4.31,6.64
-0.00,2.90
0.90,6.04
1.74,4.73
-6.98,-9.43
1.01,0.85
2.90,9.89
-2.49,-2.91
2.03,5.43
1.06,4.72
0.34,1.91
-0.08,-2.81
-0.67,7.34
2.79,11.71
-9.60,-10.86
0.78,5.48
3.23,12.62
3.38,7.28
5.13,8.98
4.71,8.05
5.65,9.43
-5.73,-10.72
-7.90,-9.09
6.65,14.27
6.95,16.14
3.02,7.20
4.58,9.77
1.78,3.65
4.87,10.45
1.85,9.43
-2.29,-7.03
6.01,15.09
-2.34,-0.24
-7.12,-8.40
6.06,12.38
4.97,14.50
-2.63,2.59
-1.48,0.55
8.24,15.92
-4.75,-5.70
2.22,5.70
-8.08,-3.74
6.22,14.06
-3.76,-1.65
-1.40,5.16
-0.64,7.29
8.99,8.23
-2.91,-2.43
6.65,9.99
-6.10,-4.76
6.32,16.72
8.70,5.01
-9.07,-10.71
3.25,13.39
-4.81,-8.35
-6.70,-5.74
3.21,12.68
-7.38,-13.22
-2.58,-7.27
8.71,23.11
-6.71,-4.50
7.45,6.89
-5.36,-3.64
-9.28,-10.06
9.93,23.94
7.38,14.37
-6.58,-10.34
1.14,6.30
-6.50,6.40
3.73,5.27
3.88,5.36
4.14,10.28
6.08,15.55
8.90,20.76
4.59,7.43
-8.41,-13.98
2.56,11.31
-0.21,4.20
-5.95,-11.79
6.25,10.90
-8.19,-4.73
7.13,15.60
7.70,15.15
-0.41,5.68
-9.67,-7.80
6.13,5.99
-5.44,1.39
-2.17,-4.66
-2.26,-2.66
4.73,16.30
3.73,9.91
-1.62,3.58
3.99,10.11
-1.00,2.20
-9.21,-4.89
3.76,3.35
0.03,5.77
-8.76,-10.45
1.74,0.37
6.05,14.49
-2.11,1.46
-5.40,-3.14
6.22,12.89
9.85,21.62
-4.08,-3.14
-1.80,1.35
-5.61,-11.04
8.09,9.31
-2.78,-6.78
-0.20,-0.79
-1.59,1.32
-9.89,-14.92
2.25,8.88
5.89,11.40
-3.39,-3.33
3.04,7.50
0.79,5.17
-2.17,7.12
-8.14,-13.55
-6.93,-2.01
4.03,9.46
1.13,0.35
-6.36,-1.86
-1.16,2.52
-3.34,-6.05
-4.65,-2.19
-9.32,-13.37
3.12,7.62
-8.65,-11.85
5.14,10.24
6.71,12.51
-0.93,1.23
5.80,12.69
9.60,16.57
-3.14,-3.54
7.81,15.32
9.90,17.12
2.02,7.46
3.88,3.76
9.14,21.83
1.74,3.90
2.05,6.88
9.20,13.71
1.55,7.46
6.02,12.67
-3.26,-3.65
-0.31,0.74
5.00,10.62
5.92,13.01
6.59,18.87
4.15,9.51
-2.43,0.72
5.54,12.13
5.10,17.20
-8.48,-6.44
-2.16,0.02
-6.20,-7.28
-9.32,-9.85
7.66,10.70
-6.94,-8.39
-0.75,3.32
-4.06,-1.46
-4.12,-8.19
1.08,4.59
-6.07,-10.40
9.79,13.51
-0.61,5.64
-6.21,-5.31
-1.00,7.79
8.34,19.96
7.48,18.70
-9.86,-20.66
1.11,7.29
-7.79,-14.11
4.61,4.76
-7.10,-4.22
-1.89,1.19
-9.76,-6.38
6.67,17.77
-4.94,-8.68
-5.18,-9.40
-4.29,-3.48
7.39,12.78
1.69,6.89
-9.23,-16.42
6.18,8.25
-4.49,-0.83
-8.06,-12.84
1.60,11.10
5.75,15.78
5.59,7.36
3.55,10.97
-2.46,-0.14
-3.68,-8.18
-8.60,-12.97
8.41,18.60
-9.36,-9.62
-3.91,-5.35
-6.29,-16.10
-0.08,1.74
0.95,3.07
4.73,13.02
8.75,12.11
-7.31,-5.63
5.21,6.57
-1.41,-0.90
4.34,5.33
9.83,23.00
8.20,9.85
-8.13,-8.15
2.81,2.31
3.47,14.61
8.94,7.29
3.38,9.22
-8.50,-6.14
-1.72,-3.31
1.29,13.01
1.42,2.71
-3.84,-3.57
8.52,18.64
7.00,18.56
6.98,15.62
4.37,8.61
-5.84,-11.15
-9.49,-11.67
